tweet_id,favorites,retweets,user_followers,user_favourites,date_time
814530161257443328,8267,1751,9208438,146963,2016-12-29 17:54:58
814153002265309185,27495,8160,9207998,146963,2016-12-28 16:56:16
813944609378369540,0,2986,9207998,146963,2016-12-28 03:08:11
813910438903693312,8937,1748,9207998,146963,2016-12-28 00:52:25
813812741911748608,34906,13137,9207998,146963,2016-12-27 18:24:12
813800681631023104,7959,1664,9207998,146963,2016-12-27 17:36:16
813217897535406080,17828,6898,9207998,146963,2016-12-26 03:00:30
813202720496779264,8856,1721,9207998,146963,2016-12-26 02:00:11
813187593374461952,19008,4088,9207998,146963,2016-12-26 01:00:05
813172488309972993,8884,1824,9207998,146963,2016-12-26 00:00:03
813157409116065792,7438,2077,9207998,146963,2016-12-25 23:00:08
813142292504645637,8144,2262,9208438,146963,2016-12-25 22:00:04
813130366689148928,4308,421,9207998,146963,2016-12-25 21:12:41
813127251579564032,11308,2929,9207998,146963,2016-12-25 21:00:18
813112105746448384,9882,2583,9207998,146963,2016-12-25 20:00:07
813096984823349248,10126,3422,9207998,146963,2016-12-25 19:00:02
813081950185472002,9499,2619,9207998,146963,2016-12-25 18:00:17
813066809284972545,7616,1849,9207998,146963,2016-12-25 17:00:08
813051746834595840,20090,6912,9207998,146963,2016-12-25 16:00:16
812781120811126785,7207,1793,9207998,146963,2016-12-24 22:04:54
812709060537683968,6353,1365,9207998,146963,2016-12-24 17:18:34
812503143955202048,5807,1155,9207998,146963,2016-12-24 03:40:19
812466873996607488,7647,1809,9207998,146963,2016-12-24 01:16:12
812372279581671427,13058,3461,9207998,146963,2016-12-23 19:00:19
811985624773361665,6979,1322,9207998,146963,2016-12-22 17:23:53
811744202451197953,7229,1493,9207998,146963,2016-12-22 01:24:33
811647686436880384,5361,691,9207998,146963,2016-12-21 19:01:02
811627233043480576,12173,2882,9207998,146963,2016-12-21 17:39:46
811386762094317568,20021,6033,9207998,146963,2016-12-21 01:44:13
810984652412424192,5105,1346,9207998,146963,2016-12-19 23:06:23
810896069567610880,8625,1655,9207998,146963,2016-12-19 17:14:23
810657578271330305,10512,2489,9207998,146963,2016-12-19 01:26:42
810284430598270976,33621,10583,9207998,146963,2016-12-18 00:43:57
810254108431155201,14116,3193,9207998,146963,2016-12-17 22:43:27
809920764300447744,14926,3713,9207998,146963,2016-12-17 00:38:52
809808892968534016,0,4625,9207998,146963,2016-12-16 17:14:20
809448704142938112,6671,1385,9207998,146963,2016-12-15 17:23:04
809220051211603969,19077,5298,9207998,146963,2016-12-15 02:14:29
809084759137812480,12674,3336,9207998,146963,2016-12-14 17:16:53
808838249661788160,9742,2882,9207998,146963,2016-12-14 00:57:20
808733504066486276,7583,2046,9207998,146963,2016-12-13 18:01:07
808501579447930884,10876,2470,9207998,146963,2016-12-13 02:39:32
808344865868283904,40530,19602,9207998,146963,2016-12-12 16:16:49
808134635716833280,0,5566,9207998,146963,2016-12-12 02:21:26
808106460588765185,8478,2083,9207998,146963,2016-12-12 00:29:28
808001312164028416,11982,3339,9207998,146963,2016-12-11 17:31:39
807621403335917568,13986,3419,9207998,146963,2016-12-10 16:22:02
807106840509214720,112593,52112,9207998,146963,2016-12-09 06:17:20
807059379405148160,0,6947,9207998,146963,2016-12-09 03:08:45
807010152071229440,12625,3673,9207998,146963,2016-12-08 23:53:08
806629075125202948,71168,32628,9208483,146967,2016-12-07 22:38:52
806620845233815552,0,5191,9207998,146963,2016-12-07 22:06:10
806576416489959424,4693,1840,9207998,146963,2016-12-07 19:09:37
806542213899489280,9806,2234,9207998,146963,2016-12-07 16:53:43
806242860592926720,0,10967,9207998,146963,2016-12-06 21:04:11
806219024703037440,6195,1143,9207998,146963,2016-12-06 19:29:28
805958939288408065,0,5059,9207998,146963,2016-12-06 02:15:59
805932879469572096,7964,1820,9207998,146963,2016-12-06 00:32:26
805826884734976000,6307,1727,9207998,146963,2016-12-05 17:31:15
805823200554876929,0,7536,9207998,146963,2016-12-05 17:16:37
805520635690676224,5536,1567,9207998,146963,2016-12-04 21:14:20
805487436403003392,8430,2390,9207998,146963,2016-12-04 19:02:24
805207613751304193,7552,1637,9207998,146963,2016-12-04 00:30:29
804738756058218496,13115,3625,9207998,146963,2016-12-02 17:27:25
804475857670639616,5900,1907,9207998,146963,2016-12-02 00:02:45
804413760345620481,0,3035,9207998,146963,2016-12-01 19:56:00
804026241225523202,42428,15166,9207998,146963,2016-11-30 18:16:08
803773340896923648,9645,2598,9207998,146963,2016-11-30 01:31:12
803692223237865472,0,6990,9207998,146963,2016-11-29 20:08:52
803638050916102144,10471,3922,9207998,146963,2016-11-29 16:33:36
803380650405482500,7462,1781,9207998,146963,2016-11-28 23:30:47
803321560782307329,0,5006,9207998,146963,2016-11-28 19:35:59
803276597545603072,9640,2315,9207998,146963,2016-11-28 16:37:19
802952499103731712,8668,1895,9207998,146963,2016-11-27 19:09:28
802624713319034886,0,2750,9207998,146963,2016-11-26 21:26:58
802600418706604034,6829,1389,9207998,146963,2016-11-26 19:50:26
802572683846291456,8610,2383,9207998,146963,2016-11-26 18:00:13
802323869084381190,15494,5529,9207998,146963,2016-11-26 01:31:31
802265048156610565,6682,1307,9207998,146963,2016-11-25 21:37:47
802239329049477120,8734,2477,9208438,146963,2016-11-25 19:55:35
802185808107208704,0,254,9207998,146963,2016-11-25 16:22:55
801958328846974976,7435,1611,9207998,146963,2016-11-25 01:18:59
801854953262350336,1742,222,9207998,146963,2016-11-24 18:28:13
801538201127157760,7897,1972,9207998,146963,2016-11-23 21:29:33
801285448605831168,5816,781,9207998,146963,2016-11-23 04:45:12
801167903437357056,23401,5566,9207998,146963,2016-11-22 20:58:07
801127390143516673,0,3734,9207998,146963,2016-11-22 18:17:08
801115127852503040,7747,1994,9208438,146963,2016-11-22 17:28:25
800859414831898624,655,91,9207998,146963,2016-11-22 00:32:18
800855607700029440,0,1527,9207998,146963,2016-11-22 00:17:10
800751577355128832,10184,2656,9207998,146963,2016-11-21 17:23:47
800513324630806528,12631,2849,9207998,146963,2016-11-21 01:37:04
800459316964663297,9136,2073,9207998,146963,2016-11-20 22:02:27
800443802682937345,0,4069,9207998,146963,2016-11-20 21:00:48
800388270626521089,10705,2647,9207998,146963,2016-11-20 17:20:08
800188575492947969,0,3735,9207998,146963,2016-11-20 04:06:37
800141422401830912,14652,2410,9207998,146963,2016-11-20 00:59:15
800018252395122689,27128,12416,9207998,146963,2016-11-19 16:49:49
799774291445383169,0,4415,9207998,146963,2016-11-19 00:40:24
799757965289017345,8059,2024,9207998,146963,2016-11-18 23:35:32
799422933579902976,7763,1817,9207998,146963,2016-11-18 01:24:14
799308762079035393,0,5136,9207998,146963,2016-11-17 17:50:33
799297110730567681,9469,2590,9207998,146963,2016-11-17 17:04:16
799063482566066176,7758,2362,9207998,146963,2016-11-17 01:35:54
798933969379225600,12532,4192,9207998,146963,2016-11-16 17:01:16
798925684722855936,7232,1373,9207998,146963,2016-11-16 16:28:21
798705661114773508,0,6273,9207998,146963,2016-11-16 01:54:03
798701998996647937,0,7316,9207998,146963,2016-11-16 01:39:30
798697898615730177,0,6145,9207998,146963,2016-11-16 01:23:12
798694562394996736,0,4682,9207998,146963,2016-11-16 01:09:57
798686750113755136,0,2197,9207998,146963,2016-11-16 00:38:54
798682547630837760,0,4478,9207998,146963,2016-11-16 00:22:12
798673117451325440,0,5273,9207998,146963,2016-11-15 23:44:44
798665375516884993,0,3703,9207998,146963,2016-11-15 23:13:58
798644042770751489,0,1751,9207998,146963,2016-11-15 21:49:12
798628517273620480,0,1874,9207998,146963,2016-11-15 20:47:30
798585098161549313,0,5334,9207998,146963,2016-11-15 17:54:59
798576900688019456,0,5530,9207998,146963,2016-11-15 17:22:24
798340744599797760,0,3168,9207998,146963,2016-11-15 01:44:00
798209839306514432,10019,2439,9207998,146963,2016-11-14 17:03:50
797971864723324932,11073,2915,9207998,146963,2016-11-14 01:18:12
797545162159308800,14008,4653,9207998,146963,2016-11-12 21:02:38
797236660651966464,19104,6208,9207998,146963,2016-11-12 00:36:46
797165961484890113,217,25,9208438,146963,2016-11-11 19:55:50
796904159865868288,0,8425,9207998,146963,2016-11-11 02:35:32
796865951799083009,7386,1849,9207998,146963,2016-11-11 00:03:42
796759840936919040,11314,2864,9207998,146963,2016-11-10 17:02:03
796563435802726400,0,6810,9207998,146963,2016-11-10 04:01:37
796484825502875648,7263,1666,9207998,146963,2016-11-09 22:49:15
796387464403357696,10557,3924,9207998,146963,2016-11-09 16:22:22
796177847564038144,0,13485,9207998,146963,2016-11-09 02:29:25
796149749086875649,30796,13485,9207998,146963,2016-11-09 00:37:46
796125600683540480,4776,1702,9207998,146963,2016-11-08 23:01:49
796116448414461957,8728,2268,9207998,146963,2016-11-08 22:25:27
796080075804475393,8092,2186,9207998,146963,2016-11-08 20:00:55
796031486298386433,10376,3532,9207998,146963,2016-11-08 16:47:50
795464331001561088,47194,22163,9207998,146963,2016-11-07 03:14:10
795400264262053889,9613,2705,9207998,146963,2016-11-06 22:59:35
795076730285391872,15485,5147,9207998,146963,2016-11-06 01:33:58
794983741416415232,0,3183,9207998,146963,2016-11-05 19:24:28
794926597468000259,9777,2180,9207998,146963,2016-11-05 15:37:24
794355576146903043,0,9758,9207998,146963,2016-11-04 01:48:22
794332329137291264,9233,2557,9207998,146963,2016-11-04 00:15:59
794205286408003585,8854,3139,9207998,146963,2016-11-03 15:51:10
793962221541933056,16061,4625,9207998,146963,2016-11-02 23:45:19
793845145112371200,8856,1761,9207998,146963,2016-11-02 16:00:06
793614319594401792,0,2956,9207998,146963,2016-11-02 00:42:53
793601777308463104,7652,1528,9207998,146963,2016-11-01 23:53:02
793500921481273345,10219,2250,9207998,146963,2016-11-01 17:12:16
793286476301799424,23558,8663,9207998,146963,2016-11-01 03:00:09
793271401113350145,8340,2272,9207998,146963,2016-11-01 02:00:14
793256262322548741,19098,7878,9207998,146963,2016-11-01 01:00:05
793241302385262592,10075,3110,9207998,146963,2016-11-01 00:00:38
793226087023144960,9368,2738,9207998,146963,2016-10-31 23:00:11
793210959003287553,8556,2633,9207998,146963,2016-10-31 22:00:04
793195938047070209,14574,5324,9207998,146963,2016-10-31 21:00:23
793180763617361921,6632,1880,9207998,146963,2016-10-31 20:00:05
793165685325201412,8991,2644,9207998,146963,2016-10-31 19:00:10
793150605191548928,5913,1606,9207998,146963,2016-10-31 18:00:14
793135492858580992,6142,2375,9207998,146963,2016-10-31 17:00:11
793120401413079041,12132,3714,9207998,146963,2016-10-31 16:00:13
792913359805018113,13719,3740,9207998,146963,2016-10-31 02:17:31
792883833364439040,10818,4047,9207998,146963,2016-10-31 00:20:11
792773781206999040,7071,1591,9207998,146963,2016-10-30 17:02:53
792394556390137856,12839,4047,9207998,146963,2016-10-29 15:55:58
792050063153438720,6840,1686,9207998,146963,2016-10-28 17:07:05
791821351946420224,0,19892,9207998,146963,2016-10-28 01:58:16
791784077045166082,0,8974,9207998,146963,2016-10-27 23:30:09
791780927877898241,0,3588,9207998,146963,2016-10-27 23:17:38
791774931465953280,43104,20939,9207998,146963,2016-10-27 22:53:48
791672322847637504,11260,2956,9207998,146963,2016-10-27 16:06:04
791406955684368384,12609,3895,9207998,146963,2016-10-26 22:31:36
791312159183634433,8405,2391,9207998,146963,2016-10-26 16:14:55
791026214425268224,0,3855,9207998,146963,2016-10-25 21:18:40
790987426131050500,9392,2008,9207998,146963,2016-10-25 18:44:32
790946055508652032,16004,4424,9207998,146963,2016-10-25 16:00:09
790723298204217344,0,2173,9207998,146963,2016-10-25 01:14:59
790698755171364864,7886,1821,9207998,146963,2016-10-24 23:37:28
790581949425475584,19742,6711,9207998,146963,2016-10-24 15:53:19
790337589677002753,7502,1790,9207998,146963,2016-10-23 23:42:19
790277117346975746,12016,2986,9207998,146963,2016-10-23 19:42:02
790227638568808452,0,3349,9207998,146963,2016-10-23 16:25:25
789986466051088384,8891,2173,9207998,146963,2016-10-23 00:27:05
789960241177853952,0,3882,9207998,146963,2016-10-22 22:42:52
789903600034189313,9877,3909,9207998,146963,2016-10-22 18:57:48
789628658055020548,7159,1664,9207998,146963,2016-10-22 00:45:17
789599242079838210,6444,1807,9207998,146963,2016-10-21 22:48:24
789530877013393408,11200,3183,9207998,146963,2016-10-21 18:16:44
789314372632018944,8268,2157,9208438,146963,2016-10-21 03:56:25
789280767834746880,0,4626,9208438,146963,2016-10-21 01:42:53
789268448748703744,8744,2469,9207998,146963,2016-10-21 00:53:56
789137962068021249,9314,2629,9207998,146963,2016-10-20 16:15:26
788908386943430656,26296,11805,9207998,146963,2016-10-20 01:03:11
788765914992902144,26151,9758,9207998,146963,2016-10-19 15:37:03
788552643979468800,0,6718,9207998,146963,2016-10-19 01:29:35
788412144018661376,14853,4981,9207998,146963,2016-10-18 16:11:17
788178268662984705,6949,1992,9207998,146963,2016-10-18 00:41:57
788150585577050112,5853,1211,9207998,146963,2016-10-17 22:51:57
788070120937619456,0,3240,9207998,146963,2016-10-17 17:32:13
788039637453406209,5850,1243,9207998,146963,2016-10-17 15:31:05
787810552592695296,8225,2865,9207998,146963,2016-10-17 00:20:47
787717603741622272,9813,2611,9207998,146963,2016-10-16 18:11:26
787397959788929025,10431,2696,9207998,146963,2016-10-15 21:01:17
787322443945877504,7469,1641,9207998,146963,2016-10-15 16:01:13
787111942498508800,0,6354,9207998,146963,2016-10-15 02:04:45
786963064373534720,25511,7514,9207998,146963,2016-10-14 16:13:10
786729988674449408,0,2291,9207998,146963,2016-10-14 00:47:00
786709082849828864,17514,5782,9207998,146963,2016-10-13 23:23:56
786664955043049472,10142,2387,9207998,146963,2016-10-13 20:28:35
786595970293370880,9077,2958,9207998,146963,2016-10-13 15:54:28
786363235746385920,10380,3256,9207998,146963,2016-10-13 00:29:39
786286427768250368,7628,2669,9207998,146963,2016-10-12 19:24:27
786233965241827333,14559,4430,9207998,146963,2016-10-12 15:55:59
786051337297522688,1367,151,9207998,146963,2016-10-12 03:50:17
786036967502913536,0,6555,9207998,146963,2016-10-12 02:53:11
785927819176054784,10916,3017,9207998,146963,2016-10-11 19:39:28
785872687017132033,6407,1688,9207998,146963,2016-10-11 16:00:24
785639753186217984,7535,2117,9207998,146963,2016-10-11 00:34:48
785533386513321988,8678,1854,9207998,146963,2016-10-10 17:32:08
785515384317313025,5858,1179,9207998,146963,2016-10-10 16:20:36
785264754247995392,6954,1532,9207998,146963,2016-10-09 23:44:41
785170936622350336,11473,4542,9207998,146963,2016-10-09 17:31:53
784826020293709826,9648,3035,9207998,146963,2016-10-08 18:41:19
784517518371221505,8577,2382,9207998,146963,2016-10-07 22:15:26
784431430411685888,5486,1196,9207998,146963,2016-10-07 16:33:21
784183165795655680,19126,7536,9207998,146963,2016-10-07 00:06:50
784057939640352768,28359,10435,9207998,146963,2016-10-06 15:49:14
783839966405230592,28627,10133,9207998,146963,2016-10-06 01:23:05
783821107061198850,7046,1841,9207998,146963,2016-10-06 00:08:09
783695101801398276,9958,3016,9207998,146963,2016-10-05 15:47:27
783466772167098368,8062,2092,9207998,146963,2016-10-05 00:40:09
783391753726550016,16129,5131,9207998,146963,2016-10-04 19:42:03
783347506784731136,0,5193,9207998,146963,2016-10-04 16:46:14
783334639985389568,27710,10967,9207998,146963,2016-10-04 15:55:06
783085703974514689,7801,2039,9207998,146963,2016-10-03 23:25:55
782969140009107456,23042,6947,9207998,146963,2016-10-03 15:42:44
782747134529531904,7138,1330,9207998,146963,2016-10-03 01:00:34
782722598790725632,16443,5059,9207998,146963,2016-10-02 23:23:04
782598640137187329,7460,1777,9207998,146963,2016-10-02 15:10:30
782305867769217024,15850,5172,9207998,146963,2016-10-01 19:47:08
782021823840026624,0,5799,9207998,146963,2016-10-01 00:58:26
781955203444699136,10663,3167,9207998,146963,2016-09-30 20:33:43
781661882474196992,9955,2548,9207998,146963,2016-09-30 01:08:10
781655249211752448,3820,1065,9207998,146963,2016-09-30 00:41:48
781524693396357120,19767,5191,9207998,146963,2016-09-29 16:03:01
781308096455073793,6805,2400,9207998,146963,2016-09-29 01:42:20
781251288990355457,7992,1948,9207998,146963,2016-09-28 21:56:36
781163403222056960,9363,2603,9207998,146963,2016-09-28 16:07:23
780931614150983680,20648,6810,9207998,146963,2016-09-28 00:46:20
780858289093574656,6875,1886,9207998,146963,2016-09-27 19:54:58
780800785462489090,5239,1210,9207998,146963,2016-09-27 16:06:28
780601303617732608,11534,3144,9207998,146963,2016-09-27 02:53:48
780543529827336192,6003,1643,9207998,146963,2016-09-26 23:04:13
780496263422808064,0,3460,9207998,146963,2016-09-26 19:56:24
780476555013349377,0,105,9207999,146963,2016-09-26 18:38:05
780459368902959104,5046,1012,9207999,146963,2016-09-26 17:29:48
780192070812196864,8285,2109,9207999,146963,2016-09-25 23:47:39
780092040432480260,0,2154,9207999,146963,2016-09-25 17:10:10
780074436359819264,11528,4621,9207999,146963,2016-09-25 16:00:13
779834332596887552,17908,6555,9207999,146963,2016-09-25 00:06:08
779377524342161408,8336,2916,9207999,146963,2016-09-23 17:50:56
779124354206535695,0,17080,9207999,146963,2016-09-23 01:04:56
779056095788752897,14054,4250,9207999,146963,2016-09-22 20:33:42
778990705243029504,18908,6699,9207999,146963,2016-09-22 16:13:51
778774459159379968,0,9222,9207999,146963,2016-09-22 01:54:34
778764940568104960,827,339,9207999,146963,2016-09-22 01:16:45
778748913645780993,6527,1219,9207999,146963,2016-09-22 00:13:04
778650543019483137,5462,1400,9207999,146963,2016-09-21 17:42:10
778624900596654080,4377,950,9207999,146963,2016-09-21 16:00:17
778408200802557953,12968,4038,9207999,146963,2016-09-21 01:39:11
778396591732486144,0,11434,9207999,146963,2016-09-21 00:53:04
778383385161035776,5558,1026,9207999,146963,2016-09-21 00:00:35
778286810187399168,9852,3093,9207999,146963,2016-09-20 17:36:50
778039087836069888,8052,2489,9207999,146963,2016-09-20 01:12:28
778027034220126208,6248,1504,9207999,146963,2016-09-20 00:24:34
777953400541634568,0,3294,9207999,146963,2016-09-19 19:31:59
777885040357281792,6056,1527,9207999,146963,2016-09-19 15:00:20
777684233540206592,10724,2750,9207999,146963,2016-09-19 01:42:24
777641927919427584,0,3955,9207999,146963,2016-09-18 22:54:18
777621514455814149,8307,2356,9207999,146963,2016-09-18 21:33:11
777189768882946048,13462,4024,9207999,146963,2016-09-17 16:57:35
776819012571455488,0,12711,9207999,146963,2016-09-16 16:24:19
776813020089548800,4648,1127,9207999,146963,2016-09-16 16:00:31
776477788987613185,8327,2582,9207999,146963,2016-09-15 17:48:25
776249906839351296,0,8540,9207999,146963,2016-09-15 02:42:54
776218204058357768,28331,14831,9207999,146963,2016-09-15 00:36:55
776201521193218049,9098,2359,9207999,146963,2016-09-14 23:30:38
776113305656188928,11218,4069,9207999,146963,2016-09-14 17:40:06
776088319444877312,1733,142,9207999,146963,2016-09-14 16:00:49
775898661951791106,0,15666,9207999,146963,2016-09-14 03:27:11
775842724423557120,11154,2489,9207999,146963,2016-09-13 23:44:54
775733305207554048,13207,3734,9207999,146963,2016-09-13 16:30:07
775729183532220416,12372,4320,9207999,146963,2016-09-13 16:13:44
775364825476165632,6999,2746,9207999,146963,2016-09-12 16:05:54
775350846108426240,9659,3651,9207999,146963,2016-09-12 15:10:21
775085132600442880,14770,4415,9207999,146963,2016-09-11 21:34:30
774757898236878852,8217,1670,9207999,146963,2016-09-10 23:54:11
774639387460112384,6411,1625,9207999,146963,2016-09-10 16:03:16
774314403806253056,20713,5136,9207999,146963,2016-09-09 18:31:54
773985732834758656,10250,3610,9207999,146963,2016-09-08 20:45:53
773922284943896577,6106,1638,9207999,146963,2016-09-08 16:33:46
773704687002451968,6291,1510,9207999,146963,2016-09-08 02:09:06
773670353721753600,5105,1235,9207999,146963,2016-09-07 23:52:41
773547596996571136,21012,5739,9207999,146963,2016-09-07 15:44:53
773336787167145985,0,4721,9207999,146963,2016-09-07 01:47:12
773308824254029826,22200,7016,9207999,146963,2016-09-06 23:56:05
773247561583001600,8973,3038,9207999,146963,2016-09-06 19:52:39
773191612633579521,9476,3845,9207999,146963,2016-09-06 16:10:20
772877495989305348,8113,3607,9207999,146963,2016-09-05 19:22:09
772826264096874500,7639,2226,9207999,146963,2016-09-05 15:58:34
772615324260794368,0,3148,9207999,146963,2016-09-05 02:00:22
772581559778025472,6172,1596,9207999,146963,2016-09-04 23:46:12
772193107915964416,5723,1303,9207999,146963,2016-09-03 22:02:38
772152991789019136,3624,1063,9207999,146963,2016-09-03 19:23:13
772117678702071809,3580,692,9207999,146963,2016-09-03 17:02:54
772114945936949249,2607,442,9207999,146963,2016-09-03 16:52:02
772102971039580160,3803,877,9207999,146963,2016-09-03 16:04:27
771908950375665664,6238,1769,9207999,146963,2016-09-03 03:13:29
771770456517009408,11412,3168,9207999,146963,2016-09-02 18:03:10
771500966810099713,7849,2441,9207999,146963,2016-09-02 00:12:18
771380798096281600,9994,4721,9207999,146963,2016-09-01 16:14:48
771171053431250945,0,6946,9207999,146963,2016-09-01 02:21:21
771136648247640064,8694,2730,9207999,146963,2016-09-01 00:04:38
771102124360998913,5927,1344,9207999,146963,2016-08-31 21:47:27
771014301343748096,6549,1550,9207999,146963,2016-08-31 15:58:28
770787852854652928,4670,1113,9207999,146963,2016-08-31 00:58:39
770772759874076672,4935,1336,9207999,146963,2016-08-30 23:58:40
770655142660169732,6986,1676,9207999,146963,2016-08-30 16:11:18
770414278348247044,6002,1944,9207999,146963,2016-08-30 00:14:12
770293558247038976,5895,1367,9207999,146963,2016-08-29 16:14:30
770093767776997377,0,2840,9207999,146963,2016-08-29 03:00:36
770069151037685760,7209,2138,9208439,146963,2016-08-29 01:22:47
769940425801170949,29539,8906,9207999,146963,2016-08-28 16:51:16
769695466921623552,6109,1573,9207999,146963,2016-08-28 00:37:54
769335591808995329,0,7197,9207999,146963,2016-08-27 00:47:53
769212283578875904,5120,1613,9207999,146963,2016-08-26 16:37:54
768970937022709760,13533,6050,9207999,146963,2016-08-26 00:38:52
768909767477751808,0,2473,9207999,146963,2016-08-25 20:35:48
768855141948723200,3974,832,9207999,146963,2016-08-25 16:58:45
768609597686943744,3894,1114,9207999,146963,2016-08-25 00:43:02
768596291618299904,4775,1197,9207999,146963,2016-08-24 23:50:10
768554158521745409,0,5429,9207999,146963,2016-08-24 21:02:45
768473857036525572,12886,3183,9207999,146963,2016-08-24 15:43:39
768193404517830656,10286,3294,9207999,146963,2016-08-23 21:09:14
767884188863397888,4506,1274,9207999,146963,2016-08-23 00:40:31
767754930266464257,15133,5006,9207999,146963,2016-08-22 16:06:54
767500508068192258,7108,2170,9207999,146963,2016-08-21 23:15:55
767191397493538821,11640,3503,9207999,146963,2016-08-21 02:47:37
767122157629476866,9629,2671,9207999,146963,2016-08-20 22:12:29
766793450729734144,4792,1268,9207999,146963,2016-08-20 00:26:19
766714921925144576,2484,352,9207999,146963,2016-08-19 19:14:16
766693177336135680,3821,737,9207999,146963,2016-08-19 17:47:52
766423258543644672,5679,1466,9207999,146963,2016-08-18 23:55:18
766313316352462849,6406,1747,9207999,146963,2016-08-18 16:38:26
766078092750233600,0,2443,9207999,146963,2016-08-18 01:03:45
766069199026450432,3984,787,9207999,146963,2016-08-18 00:28:24
766008592277377025,3579,466,9207999,146963,2016-08-17 20:27:34
765719909049503744,6865,2012,9207999,146963,2016-08-17 01:20:27
765669560888528897,4905,1142,9207999,146963,2016-08-16 22:00:23
765395769549590528,25357,3138,9207999,146963,2016-08-16 03:52:26
765371061932261376,6743,2022,9207999,146963,2016-08-16 02:14:15
765222098633691136,11019,3148,9207999,146963,2016-08-15 16:22:20
764857477905154048,6135,1658,9207999,146963,2016-08-14 16:13:27
764259802650378240,5689,1409,9207999,146963,2016-08-13 00:38:30
763956972077010945,736,50,9207999,146963,2016-08-12 04:35:10
763837565564780549,11876,3855,9207999,146963,2016-08-11 20:40:41
763183847194451968,5102,1381,9207999,146963,2016-08-10 01:23:03
763167063695355904,0,2782,9207999,146963,2016-08-10 00:16:21
763103485927849985,6992,2146,9207999,146963,2016-08-09 20:03:43
762699858130116608,11462,3349,9207999,146963,2016-08-08 17:19:51
762471784394268675,10599,5969,9207999,146963,2016-08-08 02:13:34
762464539388485633,9731,3882,9207999,146963,2016-08-08 01:44:46
762316489655476224,4540,1033,9207999,146963,2016-08-07 15:56:28
762035686371364864,30035,14410,9207999,146963,2016-08-06 21:20:40
761976711479193600,5099,1850,9207999,146963,2016-08-06 17:26:19
761750502866649088,0,3615,9207999,146963,2016-08-06 02:27:27
761745352076779520,4062,802,9207999,146963,2016-08-06 02:06:59
761672994376806400,46680,26986,9207999,146963,2016-08-05 21:19:27
761599872357261312,3920,1111,9207999,146963,2016-08-05 16:28:54
761371037149827077,0,16800,9207999,146963,2016-08-05 01:19:35
761334018830917632,4880,1354,9207999,146963,2016-08-04 22:52:29
761292947749015552,4241,1013,9207999,146963,2016-08-04 20:09:17
761227390836215808,5046,1462,9207999,146963,2016-08-04 15:48:47
761004547850530816,10747,3240,9207999,146963,2016-08-04 01:03:17
760893934457552897,3605,901,9207999,146963,2016-08-03 17:43:45
760656994973933572,6223,1763,9207999,146963,2016-08-03 02:02:14
760641137271070720,4721,1200,9207999,146963,2016-08-03 00:59:13
760539183865880579,7141,3369,9207999,146963,2016-08-02 18:14:06
760521673607086080,3962,1296,9207999,146963,2016-08-02 17:04:31
760290219849637889,25321,10661,9207999,146963,2016-08-02 01:44:48
760252756032651264,3744,806,9207999,146963,2016-08-01 23:15:56
760190180481531904,5405,1668,9207999,146963,2016-08-01 19:07:17
760153949710192640,0,30,9207999,146963,2016-08-01 16:43:19
759943073749200896,5599,1940,9207999,146963,2016-08-01 02:45:22
759846353224826880,6347,1820,9207999,146963,2016-07-31 20:21:02
759793422261743616,5629,1776,9207999,146963,2016-07-31 16:50:42
759557299618865152,4430,1117,9207999,146963,2016-07-31 01:12:26
759447681597108224,8022,2291,9207999,146963,2016-07-30 17:56:51
759446261539934208,1579,457,9207999,146963,2016-07-30 17:51:13
759197388317847553,5752,1816,9207999,146963,2016-07-30 01:22:17
759159934323924993,0,1076,9207999,146963,2016-07-29 22:53:27
759099523532779520,13742,3858,9207999,146963,2016-07-29 18:53:24
759047813560868866,6130,1863,9207999,146963,2016-07-29 15:27:55
758854675097526272,3364,853,9207999,146963,2016-07-29 02:40:28
758828659922702336,10594,3581,9207999,146963,2016-07-29 00:57:05
758740312047005698,5423,1508,9208011,146963,2016-07-28 19:06:01
758474966123810816,3589,927,9208011,146963,2016-07-28 01:31:38
758467244762497024,4519,2042,9208011,146963,2016-07-28 01:00:57
758405701903519748,4913,1772,9208011,146963,2016-07-27 20:56:24
758355060040593408,3182,975,9208011,146963,2016-07-27 17:35:10
758099635764359168,17887,9222,9208011,146963,2016-07-27 00:40:12
758041019896193024,2551,344,9208011,146963,2016-07-26 20:47:17
757741869644341248,6471,3053,9208011,146963,2016-07-26 00:58:34
757729163776290825,0,7276,9208011,146963,2016-07-26 00:08:05
757725642876129280,4278,1118,9208011,146963,2016-07-25 23:54:05
757611664640446465,4327,1015,9208011,146963,2016-07-25 16:21:11
757597904299253760,0,283,9208011,146963,2016-07-25 15:26:30
757596066325864448,4103,967,9208011,146963,2016-07-25 15:19:12
757400162377592832,14255,6369,9208011,146963,2016-07-25 02:20:45
757393109802180609,5485,1593,9208011,146963,2016-07-25 01:52:43
757354760399941633,4243,1309,9208011,146963,2016-07-24 23:20:20
756998049151549440,5918,1849,9208011,146963,2016-07-23 23:42:53
756939218950160384,6274,1856,9208011,146963,2016-07-23 19:49:07
756651752796094464,4750,1202,9208011,146963,2016-07-23 00:46:50
756526248105566208,9790,3329,9208011,146963,2016-07-22 16:28:07
756303284449767430,3731,1019,9208011,146963,2016-07-22 01:42:09
